Base_HR,Base_EDA,HR,EDA,Neutral,Happy,Sad,Angry,Surprised,Scared,Disgusted,EDA_difference,HR_difference,Trust_level
82.29,0.97,81.85,0.29,0.7791343,0.0104741,0.1196412,0.1759097,0.03889008,0.02839751,0.03450343,-0.68,-0.44,Gradual_distrust
82.29,0.97,81.87,0.37,0.687175,0.009145137,0.1819659,0.1487142,0.03417661,0.02387028,0.03889029,-0.6,-0.42,Gradual_distrust
82.29,0.97,81.8,0.37,0.6624088,0.01087986,0.202029,0.1400567,0.03263824,0.02361298,0.04280515,-0.6,-0.49,Gradual_distrust
82.29,0.97,81.9,0.37,0.6376426,0.01261458,0.222092,0.1313992,0.03109988,0.02335569,0.04671999,-0.6,-0.39,Gradual_distrust
82.29,0.97,82.02,0.38,0.6128764,0.0143493,0.242155,0.1227417,0.02956151,0.02309839,0.05063484,-0.59,-0.27,Gradual_distrust
82.29,0.97,82.17,0.39,0.5884389,0.01641594,0.2618063,0.1165942,0.0283802,0.02241807,0.0549745,-0.58,-0.12,Gradual_distrust
82.29,0.97,82.32,0.37,0.5637199,0.01865799,0.2820457,0.1080558,0.02737112,0.02187339,0.06351504,-0.6,0.03,Gradual_distrust
82.29,0.97,82.43,0.38,0.5967751,0.02228261,0.251861,0.1186538,0.03745446,0.02087168,0.05528552,-0.59,0.14,Gradual_distrust
82.29,0.97,82.53,0.38,0.5169418,0.01445975,0.2856641,0.05767118,0.03387645,0.02445486,0.03681306,-0.59,0.24,Gradual_distrust
82.29,0.97,82.63,0.4,0.5241246,0.01426536,0.279424,0.04966939,0.04153137,0.02578852,0.05238912,-0.57,0.34,Gradual_distrust
82.29,0.97,82.73,0.4,0.5313074,0.01407097,0.273184,0.04166759,0.0491863,0.02712219,0.06796521,-0.57,0.44,Gradual_distrust
82.29,0.97,82.78,0.4,0.5322667,0.01424267,0.2699185,0.03951771,0.05241763,0.02730163,0.06845709,-0.57,0.49,Gradual_distrust
82.29,0.97,82.8,0.44,0.5332259,0.01441437,0.2666531,0.03736784,0.05564895,0.02748107,0.06894896,-0.53,0.51,Gradual_distrust
82.29,0.97,82.87,0.5,0.5267064,0.0152652,0.2777907,0.03602919,0.05438408,0.02695408,0.0657388,-0.47,0.58,Gradual_distrust
82.29,0.97,82.93,0.54,0.5201869,0.01611602,0.2889283,0.03469054,0.0531192,0.02642708,0.06252864,-0.43,0.64,Gradual_distrust
82.29,0.97,82.93,0.55,0.5139183,0.01808793,0.3043796,0.03320963,0.05015198,0.02496186,0.05777599,-0.42,0.64,Gradual_distrust
82.29,0.97,82.93,0.55,0.5093829,0.01843496,0.3147219,0.0336141,0.04741949,0.02376015,0.05366365,-0.42,0.64,Gradual_distrust
82.29,0.97,82.93,0.6,0.5078552,0.01849147,0.3185934,0.03467933,0.04609877,0.02324728,0.05166023,-0.37,0.64,Gradual_distrust
82.29,0.97,82.92,0.62,0.5008941,0.017671,0.3312481,0.03956252,0.0431153,0.02310684,0.04665787,-0.35,0.63,Gradual_distrust
82.29,0.97,82.93,0.64,0.4857331,0.0163401,0.3559201,0.04727446,0.04046829,0.02390882,0.04211465,-0.33,0.64,Gradual_distrust
82.29,0.97,82.98,0.65,0.473351,0.01625082,0.3695574,0.0697825,0.03642958,0.02447931,0.03592041,-0.32,0.69,Gradual_distrust
82.29,0.97,83.03,0.65,0.4694066,0.01620672,0.3720932,0.09228866,0.03412175,0.0254797,0.0322439,-0.32,0.74,Gradual_distrust
82.29,0.97,83.12,0.65,0.4643986,0.01593485,0.3781977,0.1105982,0.03243825,0.0262692,0.03106001,-0.32,0.83,Gradual_distrust
82.29,0.97,83.22,0.65,0.5103579,0.01289565,0.3233923,0.1355312,0.03753851,0.02279494,0.02710512,-0.32,0.93,Gradual_distrust
82.29,0.97,83.3,0.6,0.5406833,0.01077281,0.2985712,0.1518659,0.03729532,0.02019946,0.02433989,-0.37,1.01,Gradual_distrust
82.29,0.97,83.27,0.64,0.559276,0.009584788,0.2871082,0.1578869,0.03658807,0.01878568,0.0233955,-0.33,0.98,Gradual_distrust
82.29,0.97,83.28,0.62,0.5778689,0.00839676,0.2756451,0.163908,0.03588082,0.01737191,0.02245111,-0.35,0.99,Gradual_distrust
82.29,0.97,83.32,0.62,0.6062637,0.00701833,0.2597023,0.1565881,0.03506771,0.01506146,0.02099367,-0.35,1.03,Gradual_distrust
82.29,0.97,83.33,0.61,0.6202708,0.00674091,0.2521165,0.1491908,0.03446983,0.01418396,0.02043724,-0.36,1.04,Gradual_distrust
82.29,0.97,83.38,0.62,0.634278,0.006463491,0.2445306,0.1417934,0.03387194,0.01330645,0.01988081,-0.35,1.09,Gradual_distrust
82.29,0.97,83.48,0.67,0.6480457,0.006453108,0.2365091,0.1334633,0.03341384,0.01233357,0.0194943,-0.3,1.19,Gradual_distrust
82.29,0.97,83.6,0.73,0.6597757,0.007085035,0.2325506,0.1206602,0.03332807,0.01125402,0.0190245,-0.24,1.31,Gradual_distrust
82.29,0.97,83.67,0.74,0.6638615,0.008063135,0.2339983,0.1103735,0.03399476,0.0104826,0.01879966,-0.23,1.38,Gradual_distrust
82.29,0.97,83.77,0.74,0.6642693,0.009066922,0.239751,0.09970968,0.03430856,0.009783111,0.0194045,-0.23,1.48,Gradual_distrust
82.29,0.97,83.85,0.72,0.657799,0.01067766,0.2505903,0.08636037,0.03468782,0.009200912,0.02138245,-0.25,1.56,Gradual_distrust
82.29,0.97,83.95,0.71,0.657414,0.01135977,0.2529109,0.07883238,0.03494952,0.008905196,0.02214261,-0.26,1.66,Gradual_distrust
82.29,0.97,84.07,0.71,0.6522652,0.01194506,0.2631924,0.07186414,0.03475326,0.00878405,0.02252136,-0.26,1.78,Gradual_distrust
82.29,0.97,84.07,0.72,0.6438054,0.01207687,0.2751754,0.06506497,0.03373257,0.009046056,0.02347159,-0.25,1.78,Gradual_distrust
82.29,0.97,84.12,0.69,0.6300399,0.01149973,0.2922215,0.06082387,0.03250408,0.009419369,0.02436209,-0.28,1.83,Gradual_distrust
82.29,0.97,86.47,0.66,0.6238727,0.01148097,0.2958612,0.06073697,0.0316342,0.01052864,0.02706859,-0.31,4.18,Gradual_distrust
82.29,0.97,86.35,0.67,0.6177055,0.01146222,0.2995009,0.06065007,0.03076432,0.01163791,0.02977508,-0.3,4.06,Gradual_distrust
82.29,0.97,86.22,0.59,0.6132385,0.01321973,0.2970068,0.05691743,0.02953492,0.0141734,0.03765504,-0.38,3.93,Gradual_distrust
82.29,0.97,86.15,0.63,0.6209136,0.01426815,0.2870352,0.05645927,0.03000559,0.01533345,0.03921298,-0.34,3.86,Gradual_distrust
82.29,0.97,86.05,0.62,0.6285886,0.01531656,0.2770636,0.05600111,0.03047627,0.01649349,0.0407709,-0.35,3.76,Gradual_distrust
82.29,0.97,85.98,0.62,0.6437515,0.01587976,0.2580118,0.05529181,0.03185201,0.01770802,0.04019231,-0.35,3.69,Gradual_distrust
82.29,0.97,85.88,0.62,0.6524804,0.01556761,0.2487611,0.05440979,0.03292554,0.0188679,0.03892879,-0.35,3.59,Gradual_distrust
82.29,0.97,85.78,0.61,0.6612093,0.01525547,0.2395104,0.05352778,0.03399908,0.02002778,0.03766527,-0.36,3.49,Gradual_distrust
82.29,0.97,85.85,0.59,0.6734996,0.0144974,0.225758,0.05143163,0.03514793,0.02173074,0.03554957,-0.38,3.56,Gradual_distrust
82.29,0.97,85.88,0.58,0.6838318,0.01257947,0.2113628,0.05571095,0.03581636,0.02294923,0.03133753,-0.39,3.59,Gradual_distrust
82.29,0.97,85.88,0.57,0.6957056,0.01073807,0.1986788,0.05572195,0.03639221,0.02438486,0.02778737,-0.4,3.59,Gradual_distrust
82.29,0.97,85.85,0.64,0.7100874,0.009362513,0.1873238,0.05496921,0.03653551,0.02422613,0.02516622,-0.33,3.56,Gradual_distrust
82.29,0.97,85.82,0.67,0.7226272,0.008248455,0.1780351,0.05489295,0.03646886,0.02355191,0.02268879,-0.3,3.53,Gradual_distrust
82.29,0.97,85.8,0.64,0.7302341,0.007404849,0.1729505,0.05530383,0.03618384,0.0224362,0.020607,-0.33,3.51,Gradual_distrust
82.29,0.97,85.58,0.64,0.7344567,0.006854554,0.1706174,0.05542166,0.03564819,0.02152923,0.01897921,-0.33,3.29,Gradual_distrust
82.29,0.97,85.37,0.62,0.7310665,0.006621995,0.1717535,0.05496047,0.03575734,0.02108285,0.0185102,-0.35,3.08,Gradual_distrust
82.29,0.97,85.13,0.63,0.7276765,0.006389437,0.1728896,0.05449929,0.03586649,0.02063647,0.0180412,-0.34,2.84,Gradual_distrust
82.29,0.97,84.98,0.64,0.7205031,0.006261234,0.1752035,0.06162889,0.03647603,0.01976157,0.01825222,-0.33,2.69,Gradual_distrust
82.29,0.97,84.87,0.64,0.7211577,0.00611732,0.1715661,0.06961359,0.03696182,0.01861175,0.01834198,-0.33,2.58,Gradual_distrust
82.29,0.97,84.82,0.62,0.725153,0.006026722,0.1646172,0.08015148,0.03748105,0.01741473,0.01806657,-0.35,2.53,Gradual_distrust
82.29,0.97,84.73,0.62,0.7313375,0.005868713,0.1573468,0.08717212,0.03899255,0.01601662,0.01736519,-0.35,2.44,Gradual_distrust
82.29,0.97,84.9,0.62,0.7378423,0.005504172,0.1515007,0.09163875,0.04045931,0.01463693,0.01629534,-0.35,2.61,Gradual_distrust
82.29,0.97,85.12,0.63,0.747086,0.005062721,0.1477175,0.0901606,0.04227491,0.0130532,0.01489606,-0.34,2.83,Gradual_distrust
82.29,0.97,85.33,0.62,0.7557514,0.004811635,0.1455015,0.086342,0.04356756,0.01200169,0.01392957,-0.35,3.04,Gradual_distrust
82.29,0.97,85.53,0.61,0.7649718,0.004637346,0.1421028,0.0831082,0.04473772,0.01110854,0.01309901,-0.36,3.24,Gradual_distrust
82.29,0.97,85.78,0.56,0.7703258,0.004714026,0.1391012,0.08013465,0.04599444,0.01032597,0.0127851,-0.41,3.49,Gradual_distrust
82.29,0.97,86.05,0.56,0.7743251,0.00472914,0.139761,0.07649259,0.0463942,0.009851732,0.01253266,-0.41,3.76,Gradual_distrust
82.29,0.97,86.32,0.58,0.7756287,0.004834166,0.1411407,0.07226986,0.04656412,0.009618981,0.01236755,-0.39,4.03,Gradual_distrust
82.29,0.97,86.58,0.57,0.7730934,0.005054789,0.1437504,0.06581529,0.04609802,0.009847865,0.01227654,-0.4,4.29,Gradual_distrust
82.29,0.97,86.9,0.57,0.7714716,0.005331771,0.1453859,0.06132121,0.04624884,0.01007689,0.01213609,-0.4,4.61,Gradual_distrust
82.29,0.97,87.22,0.57,0.7694615,0.005775239,0.1468351,0.05684292,0.04620957,0.01054539,0.01206181,-0.4,4.93,Gradual_distrust
82.29,0.97,87.5,0.58,0.7683355,0.006555606,0.147282,0.0531726,0.04614154,0.0111449,0.01204319,-0.39,5.21,Gradual_distrust
82.29,0.97,87.8,0.59,0.7679999,0.007403094,0.1472884,0.05003537,0.04579234,0.01178079,0.01212892,-0.38,5.51,Gradual_distrust
82.29,0.97,88.17,0.58,0.7665101,0.008119355,0.1481037,0.0475159,0.04579883,0.0123877,0.01219545,-0.39,5.88,Gradual_distrust
82.29,0.97,88.43,0.57,0.7651282,0.008653884,0.148222,0.04600327,0.04621952,0.01281151,0.01222983,-0.4,6.14,Gradual_distrust
82.29,0.97,88.62,0.54,0.7619551,0.009657221,0.1487183,0.04311539,0.04738779,0.01364057,0.01227098,-0.43,6.33,Gradual_distrust
82.29,0.97,88.95,0.54,0.75932,0.01059941,0.1486374,0.04149737,0.04790991,0.01447107,0.01236455,-0.43,6.66,Gradual_distrust
82.29,0.97,89.4,0.55,0.7583111,0.01101723,0.1483455,0.04087498,0.04819808,0.01484931,0.01242907,-0.42,7.11,Gradual_distrust
82.29,0.97,89.85,0.67,0.7566717,0.01177868,0.1468106,0.0393289,0.04947967,0.01580834,0.01253784,-0.3,7.56,Gradual_distrust
82.29,0.97,90.28,0.72,0.7522539,0.0127587,0.1468392,0.03735235,0.05172207,0.0173114,0.01263735,-0.25,7.99,Gradual_distrust
82.29,0.97,103.78,0.6,0.7451451,0.01299145,0.1521249,0.03612281,0.05449047,0.01817064,0.01256699,-0.37,21.49,Gradual_trust
82.29,0.97,103.77,0.59,0.7393502,0.01299949,0.1571596,0.03514726,0.0569723,0.01862757,0.01240879,-0.38,21.48,Gradual_trust
82.29,0.97,103.75,0.52,0.7361699,0.0129555,0.1599518,0.03472761,0.05825159,0.0188458,0.01231671,-0.45,21.46,Gradual_trust
82.29,0.97,103.72,0.52,0.7301785,0.01312037,0.1644026,0.03425915,0.06035036,0.01943156,0.0121939,-0.45,21.43,Gradual_trust
82.29,0.97,103.77,0.56,0.7227665,0.01316773,0.1692135,0.03368032,0.062897,0.02028635,0.01203414,-0.41,21.48,Gradual_trust
82.29,0.97,103.92,0.59,0.7185104,0.01324636,0.1717709,0.03362143,0.0646605,0.02077622,0.01200716,-0.38,21.63,Gradual_trust
82.29,0.97,103.97,0.6,0.7158452,0.01329472,0.1732469,0.03354316,0.0661473,0.02104624,0.01199088,-0.37,21.68,Gradual_trust
82.29,0.97,103.92,0.58,0.7139042,0.01330828,0.1738221,0.03375005,0.06843006,0.02149006,0.01202194,-0.39,21.63,Gradual_trust
82.29,0.97,103.93,0.58,0.7138829,0.01351184,0.1727472,0.03435314,0.07223181,0.02204068,0.01213526,-0.39,21.64,Gradual_trust
82.29,0.97,103.93,0.59,0.7147373,0.01341552,0.1712286,0.03418092,0.07534321,0.02218168,0.01208278,-0.38,21.64,Gradual_trust
82.29,0.97,103.9,0.59,0.7159969,0.01326889,0.1692777,0.03380108,0.07830635,0.02220024,0.01200995,-0.38,21.61,Gradual_trust
82.29,0.97,103.87,0.59,0.7157978,0.0130098,0.1680478,0.03303163,0.08169753,0.02202065,0.01185766,-0.38,21.58,Gradual_trust
82.29,0.97,103.83,0.59,0.7161902,0.01268823,0.1663861,0.03167121,0.08628263,0.02157303,0.01155135,-0.38,21.54,Gradual_trust
82.29,0.97,103.67,0.59,0.7159764,0.01258513,0.1659186,0.03115455,0.08787774,0.02141675,0.01143603,-0.38,21.38,Gradual_trust
82.29,0.97,103.6,0.57,0.7154316,0.01234937,0.1649429,0.02999928,0.09170246,0.02091462,0.01115678,-0.4,21.31,Gradual_trust
82.29,0.97,103.58,0.57,0.7157427,0.01225728,0.1632743,0.02905262,0.09456179,0.02052744,0.01098431,-0.4,21.29,Gradual_trust
82.29,0.97,103.57,0.56,0.7167572,0.01195989,0.1614268,0.02782528,0.09829678,0.01983526,0.01067394,-0.41,21.28,Gradual_trust
82.29,0.97,103.52,0.55,0.7155557,0.01154486,0.162788,0.02638937,0.1009642,0.01930043,0.0103876,-0.42,21.23,Gradual_trust
82.29,0.97,103.48,0.54,0.7127851,0.01130531,0.1658308,0.02514762,0.1017319,0.0190047,0.01024248,-0.43,21.19,Gradual_trust
82.29,0.97,103.47,0.54,0.7096362,0.01109639,0.1690207,0.02378726,0.1006309,0.01857579,0.01013949,-0.43,21.18,Gradual_trust
82.29,0.97,103.47,0.54,0.7086545,0.01112062,0.1700731,0.02381268,0.09899268,0.01821257,0.0102054,-0.43,21.18,Gradual_trust
82.29,0.97,103.47,0.53,0.7117007,0.01129845,0.1684919,0.02441696,0.09654308,0.01787803,0.01024585,-0.44,21.18,Gradual_trust
82.29,0.97,103.43,0.53,0.7169299,0.01097749,0.1661965,0.02509356,0.09237729,0.01768258,0.01063204,-0.44,21.14,Gradual_trust
82.29,0.97,103.4,0.5,0.7234525,0.01048675,0.1636434,0.02591634,0.08884371,0.01696761,0.01120148,-0.47,21.11,Gradual_trust
82.29,0.97,103.4,0.49,0.7269883,0.01024676,0.1634954,0.02645235,0.08488427,0.01672861,0.01317854,-0.48,21.11,Gradual_trust
82.29,0.97,103.38,0.48,0.7357709,0.01663174,0.151927,0.02061421,0.06438963,0.01067295,0.009939196,-0.49,21.09,Gradual_trust
82.29,0.97,103.37,0.44,0.7309974,0.01824524,0.1643096,0.02172308,0.06238868,0.0132626,0.01632597,-0.53,21.08,Gradual_trust
82.29,0.97,103.37,0.47,0.7262238,0.01985873,0.1766923,0.02283196,0.06038772,0.01585226,0.02271276,-0.5,21.08,Gradual_trust
82.29,0.97,103.4,0.48,0.7105345,0.02349552,0.1858713,0.0245841,0.0594881,0.01754348,0.03245757,-0.49,21.11,Gradual_trust
82.29,0.97,103.45,0.5,0.3908433,0.002790932,0.3301308,0.09830513,0.001401828,0.001454373,0.116489,-0.47,21.16,Gradual_trust
82.29,0.97,103.5,0.5,0.4230216,0.01229927,0.328259,0.09619024,0.003461845,0.002987012,0.1029537,-0.47,21.21,Gradual_trust
82.29,0.97,103.57,0.5,0.4551998,0.02180761,0.3263872,0.09407535,0.005521861,0.004519652,0.08941836,-0.47,21.28,Gradual_trust
82.29,0.97,103.62,0.47,0.488048,0.02619389,0.3360187,0.09102574,0.008468138,0.0179711,0.07161702,-0.5,21.33,Gradual_trust
82.29,0.97,103.63,0.4,0.5023479,0.02612908,0.3513387,0.09255917,0.01043191,0.03141547,0.06008132,-0.57,21.34,Gradual_trust
82.29,0.97,103.6,0.4,0.5093291,0.02537945,0.3725533,0.09254981,0.01236906,0.04691264,0.05054349,-0.57,21.31,Gradual_trust
82.29,0.97,103.6,0.43,0.5121117,0.02311293,0.4093494,0.09072792,0.01500152,0.06265396,0.03896634,-0.54,21.31,Gradual_trust
82.29,0.97,103.6,0.42,0.5182154,0.0211983,0.4221315,0.08750108,0.01657007,0.0644999,0.03269077,-0.55,21.31,Gradual_trust
82.29,0.97,103.6,0.42,0.5244447,0.0191649,0.4321126,0.08507153,0.01745217,0.06268422,0.02758899,-0.55,21.31,Gradual_trust
82.29,0.97,103.62,0.38,0.5293912,0.01754108,0.4383922,0.08304061,0.01791072,0.06095396,0.02441579,-0.59,21.33,Gradual_trust
82.29,0.97,103.62,0.42,0.5388918,0.01522475,0.4438736,0.08206233,0.01814994,0.05685201,0.0206369,-0.55,21.33,Gradual_trust
82.29,0.97,82.6,0.2,0.936941,0.01325579,0.07391737,0.07692245,0.06328766,0.008564307,0.01246004,-0.77,0.31,Gradual_distrust
82.29,0.97,82.65,0.2,0.9318492,0.01286839,0.07462093,0.08683608,0.06158983,0.008512837,0.01324951,-0.77,0.36,Gradual_distrust
82.29,0.97,82.73,0.21,0.9267574,0.01248099,0.07532448,0.09674971,0.05989201,0.008461366,0.01403897,-0.76,0.44,Gradual_distrust
82.29,0.97,82.83,0.22,0.9182045,0.01286716,0.07613627,0.1131319,0.05836919,0.008366466,0.01418073,-0.75,0.54,Gradual_distrust
82.29,0.97,82.95,0.22,0.9147167,0.0129255,0.07691334,0.1180923,0.05648096,0.008111841,0.01400214,-0.75,0.66,Gradual_distrust
82.29,0.97,83.08,0.22,0.9112289,0.01298384,0.07769041,0.1230527,0.05459272,0.007857217,0.01382355,-0.75,0.79,Gradual_distrust
82.29,0.97,83.23,0.22,0.9007196,0.01256027,0.08053225,0.119101,0.0508643,0.00763407,0.01357418,-0.75,0.94,Gradual_distrust
82.29,0.97,83.35,0.22,0.8902103,0.01213671,0.08337411,0.1151493,0.04713589,0.007410924,0.01332481,-0.75,1.06,Gradual_distrust
82.29,0.97,83.45,0.22,0.8749683,0.01134114,0.08450611,0.1061474,0.04256631,0.007299519,0.01336843,-0.75,1.16,Gradual_distrust
82.29,0.97,83.53,0.23,0.8611956,0.01097703,0.08855,0.09969251,0.03977333,0.00749834,0.01356283,-0.74,1.24,Gradual_distrust
82.29,0.97,83.58,0.23,0.8362368,0.01063299,0.09384765,0.1022597,0.0357226,0.009905314,0.01655289,-0.74,1.29,Gradual_distrust
82.29,0.97,83.93,0.24,0.8177899,0.01015371,0.1003266,0.120191,0.03352368,0.01026765,0.01777407,-0.73,1.64,Gradual_distrust
82.29,0.97,84.15,0.24,0.8062576,0.009630214,0.107132,0.1293771,0.03187783,0.01000615,0.01836457,-0.73,1.86,Gradual_distrust
82.29,0.97,84.5,0.24,0.7947252,0.009106723,0.1139374,0.1385632,0.03023199,0.009744648,0.01895506,-0.73,2.21,Gradual_distrust
82.29,0.97,84.95,0.24,0.7844974,0.008565083,0.112771,0.1530087,0.02902755,0.009010937,0.01864371,-0.73,2.66,Gradual_distrust
82.29,0.97,85.5,0.24,0.7742696,0.008023444,0.1116046,0.1674543,0.02782311,0.008277224,0.01833236,-0.73,3.21,Gradual_distrust
82.29,0.97,85.93,0.24,0.7671331,0.007577769,0.1155852,0.175011,0.02656959,0.007457981,0.01825866,-0.73,3.64,Gradual_distrust
82.29,0.97,86.32,0.24,0.7465557,0.006857605,0.1154289,0.2035201,0.02465301,0.006617709,0.01736013,-0.73,4.03,Gradual_distrust
82.29,0.97,86.73,0.24,0.7382645,0.006479005,0.11599,0.2098459,0.02323605,0.007181067,0.01694576,-0.73,4.44,Gradual_distrust
82.29,0.97,87.2,0.24,0.7283894,0.006239586,0.1222617,0.2117399,0.02191771,0.01089554,0.01679231,-0.73,4.91,Gradual_distrust
82.29,0.97,87.62,0.24,0.7185143,0.006000167,0.1285335,0.2136339,0.02059937,0.01461001,0.01663886,-0.73,5.33,Gradual_distrust
82.29,0.97,87.92,0.24,0.6985759,0.007406289,0.1453776,0.2110137,0.01889143,0.02919354,0.01731394,-0.73,5.63,Gradual_distrust
82.29,0.97,88.12,0.24,0.7044846,0.009778068,0.1425409,0.1907608,0.03844618,0.06380153,0.0165072,-0.73,5.83,Gradual_distrust
82.29,0.97,88.27,0.24,0.7103932,0.01214984,0.1397042,0.170508,0.05800091,0.09840947,0.01570046,-0.73,5.98,Gradual_distrust
82.29,0.97,88.4,0.26,0.3999515,0.1294567,0.4971709,0.03215349,0.05844706,0.05463518,0.04846433,-0.71,6.11,Gradual_distrust
82.29,0.97,88.55,0.26,0.4225338,0.1240727,0.4619835,0.04124903,0.06344789,0.06325821,0.05377604,-0.71,6.26,Gradual_distrust
82.29,0.97,88.68,0.26,0.4466616,0.09373875,0.381734,0.04830364,0.04852418,0.04741617,0.05495744,-0.71,6.39,Gradual_distrust
82.29,0.97,88.95,0.26,0.5013303,0.07998426,0.3345986,0.05498625,0.04264559,0.04059271,0.05263001,-0.71,6.66,Gradual_distrust
82.29,0.97,89.25,0.26,0.5559992,0.06622974,0.2874632,0.06166888,0.03676699,0.03376924,0.05030258,-0.71,6.96,Gradual_distrust
82.29,0.97,89.53,0.26,0.5814727,0.05797031,0.2593457,0.06446816,0.03349379,0.03032788,0.04844444,-0.71,7.24,Gradual_distrust
82.29,0.97,89.88,0.26,0.6069462,0.04971089,0.2312282,0.06726743,0.03022059,0.02688652,0.04658631,-0.71,7.59,Gradual_distrust
82.29,0.97,90.23,0.26,0.621785,0.04534101,0.2118948,0.06772806,0.02806123,0.02538861,0.04422981,-0.71,7.94,Gradual_distrust
82.29,0.97,90.35,0.26,0.6366237,0.04097113,0.1925614,0.0681887,0.02590186,0.0238907,0.04187332,-0.71,8.06,Gradual_distrust
82.29,0.97,90.43,0.25,0.6459981,0.04793853,0.1736692,0.06960355,0.02667354,0.02293671,0.03952419,-0.72,8.14,Gradual_distrust
82.29,0.97,90.53,0.26,0.6553725,0.05490594,0.1547769,0.0710184,0.02744522,0.02198271,0.03717506,-0.71,8.24,Gradual_distrust
82.29,0.97,90.63,0.26,0.6606866,0.06029238,0.1397472,0.07229564,0.02770958,0.02189444,0.03492347,-0.71,8.34,Gradual_distrust
82.29,0.97,90.73,0.25,0.6650111,0.09043156,0.09742645,0.07447629,0.04138955,0.03775169,0.02800079,-0.72,8.44,Gradual_distrust
82.29,0.97,90.8,0.26,0.6599783,0.09468602,0.0979605,0.07968327,0.03960274,0.03653587,0.02678956,-0.71,8.51,Gradual_distrust
82.29,0.97,90.9,0.25,0.6549455,0.09894049,0.09849455,0.08489025,0.03781594,0.03532005,0.02557832,-0.72,8.61,Gradual_distrust
82.29,0.97,90.95,0.25,0.6402662,0.09581452,0.1110958,0.09443205,0.04647523,0.04537351,0.03022414,-0.72,8.66,Gradual_distrust
82.29,0.97,92.17,0.19,0.7772116,0.03521524,0.1854943,0.1189177,0.1348688,0.01782571,0.008066865,-0.78,9.88,Gradual_distrust
82.29,0.97,92.2,0.18,0.7812672,0.03455549,0.1829504,0.1213695,0.132922,0.0163207,0.008338893,-0.79,9.91,Gradual_distrust
82.29,0.97,92.2,0.18,0.7853228,0.03389573,0.1804065,0.1238213,0.1309753,0.01481569,0.008610922,-0.79,9.91,Gradual_distrust
82.29,0.97,92.2,0.19,0.7864155,0.03380815,0.1797947,0.1247184,0.1296924,0.01413481,0.008798685,-0.78,9.91,Gradual_distrust
82.29,0.97,92.18,0.16,0.7924051,0.03330853,0.1749203,0.1246822,0.124598,0.01236696,0.009627898,-0.81,9.89,Gradual_distrust
82.29,0.97,92.1,0.17,0.7996197,0.03282295,0.1675124,0.1235482,0.1210207,0.01114825,0.01021647,-0.8,9.81,Gradual_distrust
82.29,0.97,92,0.17,0.808663,0.03172633,0.1591448,0.1189481,0.1132495,0.009383349,0.01164072,-0.8,9.71,Gradual_distrust
82.29,0.97,91.78,0.17,0.8098726,0.03072464,0.1528032,0.1152474,0.1074293,0.008565657,0.01349264,-0.8,9.49,Gradual_distrust
82.29,0.97,91.55,0.18,0.8110822,0.02972296,0.1464616,0.1115467,0.1016091,0.007747964,0.01534456,-0.79,9.26,Gradual_distrust
82.29,0.97,91.42,0.17,0.8114491,0.02870187,0.1396256,0.1062343,0.0960831,0.006824393,0.01656558,-0.8,9.13,Gradual_distrust
82.29,0.97,91.32,0.16,0.8093666,0.02730211,0.1339582,0.0992013,0.09051304,0.00607659,0.01747329,-0.81,9.03,Gradual_distrust
82.29,0.97,91.22,0.16,0.8050757,0.0268295,0.1329829,0.09299582,0.08692713,0.005917669,0.01807942,-0.81,8.93,Gradual_distrust
82.29,0.97,91.17,0.16,0.7971441,0.02639465,0.1355185,0.08691657,0.08213455,0.005892902,0.01811542,-0.81,8.88,Gradual_distrust
82.29,0.97,91.15,0.15,0.785746,0.02742396,0.1445606,0.07742646,0.07178397,0.00611097,0.02365601,-0.82,8.86,Gradual_distrust
82.29,0.97,91.2,0.16,0.7779074,0.02883432,0.1526792,0.07158307,0.06573752,0.006389556,0.02558382,-0.81,8.91,Gradual_distrust
82.29,0.97,91.22,0.16,0.7745779,0.02931473,0.1574487,0.06909413,0.06290253,0.006495883,0.0271243,-0.81,8.93,Gradual_distrust
82.29,0.97,91.27,0.16,0.7712485,0.02979514,0.1622182,0.06660519,0.06006755,0.00660221,0.02866479,-0.81,8.98,Gradual_distrust
82.29,0.97,91.3,0.15,0.7662801,0.03093613,0.168102,0.06440289,0.05593342,0.006444611,0.03462413,-0.82,9.01,Gradual_distrust
